観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),23日の最高気温(℃),23日の最高気温の品質情報,23日の最高気温起時（時）,23日の最高気温起時（分）,23日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（22日まで）,今年の最高気温（22日まで）の品質情報,今年の最高気温（22日まで）を観測した起日（年）,今年の最高気温（22日まで）を観測した起日（月）,今年の最高気温（22日まで）を観測した起日（日）,22日までの観測史上1位の値（℃）,22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値を観測した起日（年）,22日までの観測史上1位の値を観測した起日（月）,22日までの観測史上1位の値を観測した起日（日）,22日までの1月の1位の値,22日までの1月の1位の値の品質情報,22日までの1月の1位の値の起日（年）,22日までの1月の1位の値の起日（月）,22日までの1月の1位の値の起日（日）,統計開始年
11001,北海道宗谷地方,宗谷岬（ソウヤミサキ）,,2025,01,23,11,00,-1.0,4,10,56,4,,,,,,,0,2.9,4,2025,01,19,31.9,8,2000,08,01,5.7,8,2023,01,13,1978
11016,北海道宗谷地方,稚内（ワッカナイ）,47401,2025,01,23,11,00,-0.8,4,10,59,4,,,,,,,0,4.3,4,2025,01,19,32.7,8,2021,07,29,7.4,8,2009,01,23,1938
11046,北海道宗谷地方,礼文（レブン）,,2025,01,23,11,00,1.3,4,11,00,4,,,,,,,0,4.5,4,2025,01,19,30.5,8,2022,07,31,6.9,8,2009,01,23,2003
11061,北海道宗谷地方,声問（コエトイ）,,2025,01,23,11,00,-0.8,4,11,00,4,,,,,,,0,3.1,4,2025,01,19,33.3,8,2021,07,29,6.3,8,2023,01,13,2003
11076,北海道宗谷地方,浜鬼志別（ハマオニシベツ）,,2025,01,23,11,00,-0.5,4,10,37,4,,,,,,,0,1.3,4,2025,01,20,32.7,8,2000,07,31,6.2,8,2023,01,13,1978
11091,北海道宗谷地方,本泊（モトドマリ）,,2025,01,23,11,00,0.8,4,11,00,4,,,,,,,0,4.1,4,2025,01,19,31.8,8,2021,08,07,8.4,8,2009,01,23,2003
11121,北海道宗谷地方,沼川（ヌマカワ）,,2025,01,23,11,00,-1.4,4,11,00,4,,,,,,,0,2.8,4,2025,01,19,32.4,8,2021,07,29,7.5,8,2009,01,23,1977
11151,北海道宗谷地方,沓形（クツガタ）,,2025,01,23,11,00,0.9,4,11,00,4,,,,,,,0,4.7,4,2025,01,19,32.5,8,1989,08,07,7.3,8,2009,01,23,1977
11176,北海道宗谷地方,豊富（トヨトミ）,,2025,01,23,11,00,0.5,4,11,00,4,,,,,,,0,3.7,4,2025,01,19,33.1,8,2000,08,01,7.6,8,2009,01,23,1977
11206,北海道宗谷地方,浜頓別（ハマトンベツ）,,2025,01,23,11,00,-0.5,4,10,25,4,,,,,,,0,2.0,4,2025,01,20,33.6,4,1989,07,27,8.2,8,2009,01,23,1977
11276,北海道宗谷地方,中頓別（ナカトンベツ）,,2025,01,23,11,00,0.4,4,10,50,4,,,,,,,0,2.4,4,2025,01,20,35.8,8,2021,08,07,7.6,8,2009,01,23,1977
11291,北海道宗谷地方,北見枝幸（キタミエサシ）,47402,2025,01,23,11,00,-0.3,4,11,00,4,,,,,,,0,3.5,4,2025,01,20,35.0,8,2000,07,31,7.2,8,2023,01,13,1942
11316,北海道宗谷地方,歌登（ウタノボリ）,,2025,01,23,11,00,-4.5,4,11,00,4,,,,,,,0,3.7,4,2025,01,20,35.4,8,1989,07,26,7.4,8,2009,01,23,1977
12011,北海道上川地方,中川（ナカガワ）,,2025,01,23,11,00,2.0,4,10,59,4,,,,,,,0,2.9,4,2025,01,20,36.2,8,2021,07,28,8.8,8,2009,01,23,1977
12041,北海道上川地方,音威子府（オトイネップ）,,2025,01,23,11,00,-2.8,4,11,00,4,,,,,,,0,3.0,4,2025,01,20,36.6,8,2021,07,28,7.1,8,2023,01,13,1977
12141,北海道上川地方,美深（ビフカ）,,2025,01,23,11,00,-6.8,4,11,00,4,,,,,,,0,2.9,4,2025,01,20,36.6,8,2021,07,28,6.4,8,2009,01,23,1977
12181,北海道上川地方,名寄（ナヨロ）,,2025,01,23,11,00,-7.9,4,11,00,4,,,,,,,0,3.0,4,2025,01,20,36.4,8,2021,07,28,5.5,8,2023,01,13,1976
12231,北海道上川地方,下川（シモカワ）,,2025,01,23,11,00,-5.2,4,11,00,4,,,,,,,0,3.6,4,2025,01,20,37.3,8,2021,07,28,6.4,8,2009,01,23,1977
12261,北海道上川地方,士別（シベツ）,,2025,01,23,11,00,-6.6,4,10,45,4,,,,,,,0,4.0,4,2025,01,20,37.0,8,2021,08,07,6.8,8,2009,01,23,1977
12266,北海道上川地方,朝日（アサヒ）,,2025,01,23,11,00,-0.9,4,11,00,4,,,,,,,0,3.1,4,2025,01,20,37.2,8,2021,08,07,8.3,8,2009,01,23,1977
12301,北海道上川地方,和寒（ワッサム）,,2025,01,23,11,00,-5.8,4,10,35,4,,,,,,,0,3.9,4,2025,01,20,36.8,8,2021,08,07,6.3,8,2009,01,23,1977
12386,北海道上川地方,江丹別（エタンベツ）,,2025,01,23,11,00,-4.2,4,11,00,4,,,,,,,0,3.4,4,2025,01,20,38.4,8,2021,07,31,7.0,8,2009,01,23,1977
12396,北海道上川地方,比布（ピップ）,,2025,01,23,11,00,-4.6,4,10,45,4,,,,,,,0,3.7,4,2025,01,20,36.9,8,2021,08,07,6.6,8,2009,01,23,1977
12411,北海道上川地方,上川（カミカワ）,,2025,01,23,11,00,-2.2,4,10,56,4,,,,,,,0,1.6,4,2025,01,20,35.1,8,2021,08,07,8.2,8,2009,01,23,1977
12442,北海道上川地方,旭川（アサヒカワ）,47407,2025,01,23,11,00,-3.3,4,10,59,4,,,,,,,0,4.1,4,2025,01,20,37.9,8,2021,08,07,11.7,8,1892,01,01,1888
12451,北海道上川地方,東川（ヒガシカワ）,,2025,01,23,11,00,-4.8,4,10,03,4,,,,,,,0,2.5,4,2025,01,20,37.0,8,2021,08,06,7.7,8,2023,01,13,1977
12501,北海道上川地方,東神楽（ヒガシカグラ）,,2025,01,23,11,00,-4.1,4,09,47,4,,,,,,,0,2.8,4,2025,01,20,36.1,8,2021,08,07,6.1,8,2023,01,13,2003
12512,北海道上川地方,志比内（シビナイ）,,2025,01,23,11,00,-2.6,4,08,48,4,,,,,,,0,3.7,4,2025,01,19,35.3,8,2021,08,07,7.9,8,2023,01,13,1993
12551,北海道上川地方,美瑛（ビエイ）,,2025,01,23,11,00,-3.7,4,10,38,4,,,,,,,0,3.9,4,2025,01,20,37.1,8,2021,08,07,6.3,8,2023,01,13,1977
12596,北海道上川地方,上富良野（カミフラノ）,,2025,01,23,11,00,-2.7,4,10,46,4,,,,,,,0,3.6,4,2025,01,20,37.5,8,2021,08,07,7.1,8,1988,01,22,1977
12626,北海道上川地方,富良野（フラノ）,,2025,01,23,11,00,-4.9,4,10,54,4,,,,,,,0,3.0,4,2025,01,20,38.5,8,2021,08,07,6.9,8,1988,01,22,1976
12632,北海道上川地方,麓郷（ロクゴウ）,,2025,01,23,11,00,1.0,4,11,00,4,,,,,,,0,2.8,4,2025,01,22,37.4,8,2021,08,07,6.7,8,1988,01,22,1978
12691,北海道上川地方,幾寅（イクトラ）,,2025,01,23,11,00,-3.7,4,11,00,4,,,,,,,0,4.0,4,2025,01,20,34.9,8,2023,08,24,7.2,8,2023,01,13,1977
12746,北海道上川地方,占冠（シムカップ）,,2025,01,23,11,00,-1.8,4,10,58,4,,,,,,,0,4.2,4,2025,01,20,34.6,8,2021,07,19,6.6,8,1983,01,08,1977
15041,北海道上川地方,朱鞠内（シュマリナイ）,,2025,01,23,11,00,-5.5,4,11,00,4,,,,,,,0,2.9,4,2025,01,20,34.9,8,2021,07,28,5.2,8,2009,01,23,1978
15076,北海道上川地方,幌加内（ホロカナイ）,,2025,01,23,11,00,-5.7,4,11,00,4,,,,,,,0,3.6,4,2025,01,20,37.3,8,2021,07,28,6.1,8,2009,01,23,1977
13061,北海道留萌地方,天塩（テシオ）,,2025,01,23,11,00,0.9,4,10,22,4,,,,,,,0,4.3,4,2025,01,19,33.8,4,2021,07,27,7.9,8,2009,01,23,1977
13086,北海道留萌地方,遠別（エンベツ）,,2025,01,23,11,00,3.5,4,10,27,4,,,,,,,0,3.8,4,2025,01,22,34.2,8,1979,08,18,9.4,8,2009,01,23,1977
13121,北海道留萌地方,初山別（ショサンベツ）,,2025,01,23,11,00,2.7,4,08,45,4,,,,,,,0,4.7,4,2025,01,22,33.8,8,2021,08,01,8.2,8,2009,01,23,1977
13146,北海道留萌地方,焼尻（ヤギシリ）,,2025,01,23,11,00,3.4,4,05,26,4,,,,,,,0,4.8,4,2025,01,19,32.4,8,2023,08,24,7.7,8,2023,01,13,1977
13181,北海道留萌地方,羽幌（ハボロ）,47404,2025,01,23,11,00,1.9,4,09,12,4,,,,,,,0,4.1,4,2025,01,20,34.4,8,2021,08,01,8.6,8,1927,01,07,1921
13261,北海道留萌地方,達布（タップ）,,2025,01,23,11,00,1.5,4,10,39,4,,,,,,,0,4.0,4,2025,01,22,38.7,8,2021,08,07,7.4,8,2009,01,23,1977
13277,北海道留萌地方,留萌（ルモイ）,47406,2025,01,23,11,00,-1.2,4,11,00,4,,,,,,,0,4.3,4,2025,01,20,35.6,8,2021,08,01,8.3,8,2023,01,13,1943
13311,北海道留萌地方,増毛（マシケ）,,2025,01,23,11,00,3.1,4,03,03,4,,,,,,,0,5.7,4,2025,01,19,34.2,8,2021,08,01,10.9,8,2023,01,13,1978
13321,北海道留萌地方,幌糠（ホロヌカ）,,2025,01,23,11,00,-0.6,4,10,55,4,,,,,,,0,3.8,4,2025,01,20,35.9,8,2021,08,07,8.1,8,1983,01,08,1977
14026,北海道石狩地方,浜益（ハママス）,,2025,01,23,11,00,1.9,4,02,51,4,,,,,,,0,3.8,4,2025,01,22,34.6,8,1989,08,07,8.2,4,1983,01,08,1977
14071,北海道石狩地方,厚田（アツタ）,,2025,01,23,11,00,2.6,4,10,59,4,,,,,,,0,4.6,4,2025,01,20,36.1,8,2021,07,28,7.0,8,2009,01,23,1977
14101,北海道石狩地方,新篠津（シンシノツ）,,2025,01,23,11,00,-1.8,4,10,17,4,,,,,,,0,4.2,4,2025,01,20,35.5,8,2023,08,25,6.7,8,1983,01,08,1978
14116,北海道石狩地方,山口（ヤマグチ）,,2025,01,23,11,00,3.7,4,10,57,4,,,,,,,0,4.9,4,2025,01,20,37.1,8,2021,07,28,9.3,8,2014,01,30,1977
14121,北海道石狩地方,石狩（イシカリ）,,2025,01,23,11,00,1.0,4,10,23,4,,,,,,,0,4.4,4,2025,01,20,35.4,8,2021,07,28,7.6,8,2014,01,30,1990
14136,北海道石狩地方,江別（エベツ）,,2025,01,23,11,00,1.8,4,10,59,4,,,,,,,0,4.7,4,2025,01,20,35.6,8,2021,07,31,6.9,8,2021,01,16,2000
14163,北海道石狩地方,札幌（サッポロ）,47412,2025,01,23,11,00,4.0,4,10,57,4,,,,,,,0,5.4,4,2025,01,20,36.3,8,2023,08,23,11.2,8,1903,01,24,1876
14206,北海道石狩地方,恵庭島松（エニワシママツ）,,2025,01,23,11,00,2.3,4,10,56,4,,,,,,,0,5.3,4,2025,01,06,34.3,8,1999,08,08,7.6,8,1983,01,08,1977
14286,北海道石狩地方,支笏湖畔（シコツコハン）,,2025,01,23,11,00,1.1,4,11,00,4,,,,,,,0,4.7,4,2025,01,20,31.9,8,2007,08,14,7.3,8,2023,01,13,1977
14296,北海道石狩地方,千歳（チトセ）,,2025,01,23,11,00,3.8,4,10,57,4,,,,,,,0,5.5,4,2025,01,06,34.2,8,2011,08,11,8.4,8,2023,01,13,2003
15116,北海道空知地方,石狩沼田（イシカリヌマタ）,,2025,01,23,11,00,-2.0,4,10,48,4,,,,,,,0,3.2,4,2025,01,20,36.9,8,2021,08,07,5.1,8,1990,01,09,1976
15156,北海道空知地方,秩父別（チップベツ）,,2025,01,23,11,00,-1.2,4,11,00,4,,,,,,,0,2.9,4,2025,01,20,35.1,8,2023,08,24,4.6,8,2023,01,13,2022
15161,北海道空知地方,深川（フカガワ）,,2025,01,23,11,00,-2.4,4,10,59,4,,,,,,,0,3.2,4,2025,01,20,36.1,8,2021,08,06,6.1,8,1995,01,09,1977
15231,北海道空知地方,空知吉野（ソラチヨシノ）,,2025,01,23,11,00,0.3,4,10,57,4,,,,,,,0,4.1,4,2025,01,20,36.8,8,2021,08,07,8.8,8,2009,01,23,1978
15241,北海道空知地方,滝川（タキカワ）,,2025,01,23,11,00,-2.7,4,11,00,4,,,,,,,0,4.3,4,2025,01,20,36.0,8,2021,07,28,6.4,8,1995,01,09,1976
15251,北海道空知地方,芦別（アシベツ）,,2025,01,23,11,00,-2.2,4,11,00,4,,,,,,,0,3.9,4,2025,01,20,37.2,8,2021,07,31,7.6,8,2001,01,10,1978
15311,北海道空知地方,月形（ツキガタ）,,2025,01,23,11,00,-0.1,4,10,59,4,,,,,,,0,5.0,4,2025,01,20,36.3,8,2021,07,31,6.2,8,2009,01,23,1977
15321,北海道空知地方,美唄（ビバイ）,,2025,01,23,11,00,-1.7,4,10,47,4,,,,,,,0,5.2,4,2025,01,20,35.6,8,2021,08,06,8.5,8,2009,01,23,1977
15356,北海道空知地方,岩見沢（イワミザワ）,47413,2025,01,23,11,00,0.9,4,11,00,4,,,,,,,0,4.6,4,2025,01,20,35.7,8,2023,08,25,8.7,8,1950,01,31,1946
15431,北海道空知地方,長沼（ナガヌマ）,,2025,01,23,11,00,3.6,4,10,46,4,,,,,,,0,4.7,4,2025,01,06,36.3,8,2024,08,12,7.1,8,1983,01,08,1977
15442,北海道空知地方,夕張（ユウバリ）,,2025,01,23,11,00,1.3,4,10,34,4,,,,,,,0,3.5,4,2025,01,13,35.0,8,2021,07,28,6.6,8,1980,01,04,1976
16026,北海道後志地方,美国（ビクニ）,,2025,01,23,11,00,3.4,4,10,26,4,,,,,,,0,4.6,4,2025,01,19,35.2,8,2023,08,31,9.3,8,2023,01,13,1977
16061,北海道後志地方,神恵内（カモエナイ）,,2025,01,23,11,00,4.0,4,10,19,4,,,,,,,0,5.5,4,2025,01,20,33.5,8,2021,07,28,9.2,8,2023,01,13,1977
16076,北海道後志地方,余市（ヨイチ）,,2025,01,23,11,00,4.4,4,10,38,4,,,,,,,0,4.8,4,2025,01,20,34.9,8,1984,08,16,10.2,8,2023,01,13,1977
16091,北海道後志地方,小樽（オタル）,47411,2025,01,23,11,00,3.7,4,10,39,4,,,,,,,0,5.1,4,2025,01,20,36.2,8,2021,07,28,11.0,8,2009,01,23,1943
16156,北海道後志地方,共和（キョウワ）,,2025,01,23,11,00,3.1,4,10,48,4,,,,,,,0,4.5,4,2025,01,19,35.0,8,2023,08,10,10.0,8,2023,01,13,1977
16206,北海道後志地方,蘭越（ランコシ）,,2025,01,23,11,00,2.4,4,10,49,4,,,,,,,0,5.0,4,2025,01,13,35.4,8,2023,08,23,8.7,8,2009,01,23,1977
16217,北海道後志地方,倶知安（クッチャン）,47433,2025,01,23,11,00,1.7,4,11,00,4,,,,,,,0,3.7,4,2025,01,20,34.6,8,2023,08,23,8.7,8,2009,01,23,1944
16252,北海道後志地方,寿都（スッツ）,47421,2025,01,23,11,00,3.8,4,10,58,4,,,,,,,0,5.1,4,2025,01,13,34.0,8,1904,08,20,12.2,8,1903,01,24,1884
16281,北海道後志地方,真狩（マッカリ）,,2025,01,23,11,00,0.8,4,11,00,4,,,,,,,0,1.9,4,2025,01,20,32.3,8,2021,07,27,6.9,8,2009,01,23,1978
16286,北海道後志地方,喜茂別（キモベツ）,,2025,01,23,11,00,0.5,4,11,00,4,,,,,,,0,3.4,4,2025,01,06,34.5,8,2023,08,25,7.1,8,1988,01,22,1977
16321,北海道後志地方,黒松内（クロマツナイ）,,2025,01,23,11,00,3.3,4,10,48,4,,,,,,,0,4.6,4,2025,01,13,34.5,8,2021,07,18,9.7,8,2023,01,13,1977
17036,北海道網走・北見・紋別地方,雄武（オウム）,47405,2025,01,23,11,00,-0.5,4,11,00,4,,,,,,,0,4.2,4,2025,01,20,35.3,8,2023,08,17,8.4,8,2023,01,13,1942
17076,北海道網走・北見・紋別地方,興部（オコッペ）,,2025,01,23,11,00,1.9,4,10,57,4,,,,,,,0,4.1,4,2025,01,20,34.3,8,1999,08,09,9.3,8,1993,01,27,1977
17091,北海道網走・北見・紋別地方,西興部（ニシオコッペ）,,2025,01,23,11,00,-0.3,4,11,00,4,,,,,,,0,3.2,4,2025,01,20,36.4,8,1978,08,03,7.5,8,1988,01,22,1977
17112,北海道網走・北見・紋別地方,紋別（モンベツ）,47435,2025,01,23,11,00,-0.8,4,10,55,4,,,,,,,0,5.5,4,2025,01,20,37.0,8,2019,05,26,9.5,8,2023,01,13,1956
17116,北海道網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2025,01,23,11,00,-1.7,4,11,00,4,,,,,,,0,4.7,4,2025,01,20,37.2,8,2019,05,26,9.1,8,2010,01,20,2003
17166,北海道網走・北見・紋別地方,湧別（ユウベツ）,,2025,01,23,11,00,-1.5,4,11,00,4,,,,,,,0,5.6,4,2025,01,06,38.5,8,2019,05,26,9.4,8,2010,01,20,1977
17196,北海道網走・北見・紋別地方,滝上（タキノウエ）,,2025,01,23,11,00,-4.1,4,10,45,4,,,,,,,0,4.6,4,2025,01,20,37.7,8,1978,08,03,8.4,8,2023,01,13,1977
17246,北海道網走・北見・紋別地方,常呂（トコロ）,,2025,01,23,11,00,-2.8,4,11,00,4,,,,,,,0,5.7,4,2025,01,06,36.9,8,1994,08,07,7.8,8,1995,01,09,1977
17306,北海道網走・北見・紋別地方,遠軽（エンガル）,,2025,01,23,11,00,-2.5,4,10,50,4,,,,,,,0,5.4,4,2025,01,06,37.7,8,2019,05,26,9.8,8,2015,01,27,1977
17316,北海道網走・北見・紋別地方,佐呂間（サロマ）,,2025,01,23,11,00,-7.2,4,10,52,4,,,,,,,0,5.7,4,2025,01,06,39.5,8,2019,05,26,9.9,8,1983,01,08,1977
17341,北海道網走・北見・紋別地方,網走（アバシリ）,47409,2025,01,23,11,00,0.1,4,10,49,4,,,,,,,0,6.2,4,2025,01,06,37.6,8,1994,08,07,11.8,8,1892,01,01,1889
17351,北海道網走・北見・紋別地方,宇登呂（ウトロ）,,2025,01,23,11,00,1.3,4,10,59,4,,,,,,,0,7.1,4,2025,01,06,35.3,8,2020,08,11,10.8,8,1982,01,05,1978
17482,北海道網走・北見・紋別地方,白滝（シラタキ）,,2025,01,23,11,00,-1.5,4,10,44,4,,,,,,,0,1.1,4,2025,01,20,34.1,8,2024,07,21,7.3,8,2009,01,23,1993
17501,北海道網走・北見・紋別地方,生田原（イクタハラ）,,2025,01,23,11,00,-4.1,4,10,55,4,,,,,,,0,4.4,4,2025,01,06,37.0,8,2019,05,26,8.1,8,1983,01,08,1977
17521,北海道網走・北見・紋別地方,北見（キタミ）,,2025,01,23,11,00,-5.1,4,11,00,4,,,,,,,0,4.2,4,2025,01,06,38.1,8,2019,05,26,8.0,8,1995,01,09,1976
17531,北海道網走・北見・紋別地方,女満別（メマンベツ）,,2025,01,23,11,00,-2.8,4,11,00,4,,,,,,,0,5.4,4,2025,01,06,37.7,8,2019,05,26,7.2,8,2010,01,20,2003
17546,北海道網走・北見・紋別地方,小清水（コシミズ）,,2025,01,23,11,00,2.8,4,11,00,4,,,,,,,0,4.9,4,2025,01,06,36.7,8,2019,05,26,8.9,8,2002,01,22,1977
17561,北海道網走・北見・紋別地方,斜里（シャリ）,,2025,01,23,11,00,-3.6,4,10,49,4,,,,,,,0,7.1,4,2025,01,06,37.1,8,2023,08,26,9.7,8,1995,01,09,1977
17596,北海道網走・北見・紋別地方,留辺蘂（ルベシベ）,,2025,01,23,11,00,-3.0,4,10,53,4,,,,,,,0,2.4,4,2025,01,06,36.4,8,2019,05,26,6.4,8,1983,01,08,1978
17607,北海道網走・北見・紋別地方,境野（サカイノ）,,2025,01,23,11,00,-0.2,4,11,00,4,,,,,,,0,3.3,4,2025,01,06,37.4,8,2021,07,18,7.8,8,1983,01,08,1977
17631,北海道網走・北見・紋別地方,美幌（ビホロ）,,2025,01,23,11,00,-2.9,4,10,39,4,,,,,,,0,6.1,4,2025,01,06,37.4,8,2019,05,26,8.4,8,1983,01,08,1977
17717,北海道網走・北見・紋別地方,津別（ツベツ）,,2025,01,23,11,00,3.6,4,10,54,4,,,,,,,0,6.0,4,2025,01,06,38.0,8,2019,05,26,9.5,8,2015,01,27,1988
18038,北海道根室地方,羅臼（ラウス）,,2025,01,23,11,00,-0.7,4,09,51,4,,,,,,,0,7.1,4,2025,01,20,32.7,8,2024,07,23,8.5,8,2023,01,13,2005
18136,北海道根室地方,標津（シベツ）,,2025,01,23,11,00,-0.9,4,10,59,4,,,,,,,0,7.2,4,2025,01,20,35.0,8,2010,08,06,7.9,8,1983,01,08,1977
18161,北海道根室地方,上標津（カミシベツ）,,2025,01,23,11,00,1.0,4,10,34,4,,,,,,,0,7.6,4,2025,01,20,35.2,8,2019,05,26,7.6,8,2025,01,20,2003
18171,北海道根室地方,中標津（ナカシベツ）,,2025,01,23,11,00,1.7,4,10,42,4,,,,,,,0,7.0,4,2025,01,20,36.5,8,2019,05,26,7.0,8,2025,01,20,1977
18174,北海道根室地方,根室中標津（ネムロナカシベツ）,,2025,01,23,11,00,2.2,4,10,53,4,,,,,,,0,6.5,4,2025,01,20,36.8,8,2019,05,26,6.5,8,2025,01,20,2003
18256,北海道根室地方,別海（ベツカイ）,,2025,01,23,11,00,1.7,4,10,53,4,,,,,,,0,8.4,4,2025,01,20,36.6,8,2019,05,26,8.4,8,2025,01,20,1977
18273,北海道根室地方,根室（ネムロ）,47420,2025,01,23,11,00,2.6,4,10,13,4,,,,,,,0,7.2,4,2025,01,06,34.0,8,2019,05,26,10.3,8,1892,01,01,1879
18281,北海道根室地方,納沙布（ノサップ）,,2025,01,23,11,00,2.5,4,10,59,4,,,,,,,0,8.3,4,2025,01,20,33.5,8,2020,08,11,8.3,8,2025,01,20,1977
18311,北海道根室地方,厚床（アットコ）,,2025,01,23,11,00,2.1,4,11,00,4,,,,,,,0,7.6,4,2025,01,20,34.9,8,2015,08,05,7.6,8,2025,01,20,1977
19021,北海道釧路地方,川湯（カワユ）,,2025,01,23,11,00,-7.3,4,10,59,4,,,,,,,0,5.6,4,2025,01,20,36.0,8,2019,05,26,7.4,8,2002,01,22,1977
19051,北海道釧路地方,弟子屈（テシカガ）,,2025,01,23,11,00,-2.2,4,11,00,4,,,,,,,0,5.5,4,2025,01,20,35.7,8,2019,05,26,6.2,8,1995,01,09,1977
19076,北海道釧路地方,阿寒湖畔（アカンコハン）,,2025,01,23,11,00,-9.4,4,11,00,4,,,,,,,0,5.8,4,2025,01,20,35.5,8,2019,05,26,6.2,8,2023,01,13,1977
19151,北海道釧路地方,標茶（シベチャ）,,2025,01,23,11,00,-2.7,4,10,59,4,,,,,,,0,6.8,4,2025,01,20,35.1,8,2023,08,25,7.8,8,1995,01,09,1977
19191,北海道釧路地方,鶴居（ツルイ）,,2025,01,23,11,00,-0.5,4,10,58,4,,,,,,,0,8.1,4,2025,01,20,35.1,8,2010,08,07,8.8,8,2023,01,13,1977
19261,北海道釧路地方,中徹別（ナカテシベツ）,,2025,01,23,11,00,-0.4,4,10,58,4,,,,,,,0,9.0,4,2025,01,20,36.1,8,2019,05,26,9.0,8,2025,01,20,1977
19311,北海道釧路地方,榊町（サカキマチ）,,2025,01,23,11,00,1.8,4,10,53,4,,,,,,,0,8.1,4,2025,01,20,35.5,8,2010,08,07,8.7,8,1980,01,04,1977
19347,北海道釧路地方,鶴丘（ツルオカ）,,2025,01,23,11,00,-1.4,4,11,00,4,,,,,,,0,6.8,4,2025,01,20,35.6,8,2007,08,15,7.7,8,2023,01,13,2003
19376,北海道釧路地方,太田（オオタ）,,2025,01,23,11,00,0.1,4,10,59,4,,,,,,,0,7.9,4,2025,01,20,34.7,8,2010,08,07,7.9,8,2025,01,20,1977
19416,北海道釧路地方,白糠（シラヌカ）,,2025,01,23,11,00,0.0,4,11,00,4,,,,,,,0,7.1,4,2025,01,20,35.5,8,2007,08,15,8.2,8,1979,01,04,1977
19432,北海道釧路地方,釧路（クシロ）,47418,2025,01,23,11,00,-1.1,4,10,55,4,,,,,,,0,6.2,4,2025,01,06,33.5,8,2022,07,31,7.6,8,1964,01,13,1910
19451,北海道釧路地方,知方学（チッポマナイ）,,2025,01,23,11,00,3.0,4,10,07,4,,,,,,,0,6.6,4,2025,01,20,31.5,8,2010,06,26,7.1,8,2023,01,14,1978
20146,北海道十勝地方,陸別（リクベツ）,,2025,01,23,11,00,-6.3,4,11,00,4,,,,,,,0,5.8,4,2025,01,20,37.8,8,2019,05,26,6.6,8,1983,01,29,1977
20186,北海道十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2025,01,23,11,00,-4.8,4,11,00,4,,,,,,,0,4.0,4,2025,01,20,34.5,8,2019,05,26,6.9,8,2023,01,13,1976
20266,北海道十勝地方,上士幌（カミシホロ）,,2025,01,23,11,00,-0.9,4,10,55,4,,,,,,,0,6.5,4,2025,01,20,36.6,8,2010,06,26,6.5,8,2025,01,20,1977
20276,北海道十勝地方,足寄（アショロ）,,2025,01,23,11,00,-5.8,4,11,00,4,,,,,,,0,6.3,4,2025,01,20,38.8,8,2019,05,26,7.3,8,1983,01,29,1977
20341,北海道十勝地方,本別（ホンベツ）,,2025,01,23,11,00,-4.3,4,11,00,4,,,,,,,0,6.7,4,2025,01,20,37.2,8,2019,05,26,7.4,8,1995,01,09,1976
20356,北海道十勝地方,新得（シントク）,,2025,01,23,11,00,-2.3,4,10,54,4,,,,,,,0,4.3,4,2025,01,20,36.2,8,1999,08,09,8.7,8,2023,01,13,1977
20361,北海道十勝地方,鹿追（シカオイ）,,2025,01,23,11,00,-2.5,4,10,35,4,,,,,,,0,5.9,4,2025,01,20,36.5,8,2019,05,26,7.4,8,2023,01,13,1978
20371,北海道十勝地方,駒場（コマバ）,,2025,01,23,11,00,-2.7,4,11,00,4,,,,,,,0,6.9,4,2025,01,20,37.8,8,2014,06,03,6.9,8,2025,01,20,1977
20421,北海道十勝地方,芽室（メムロ）,,2025,01,23,11,00,-2.4,4,11,00,4,,,,,,,0,5.3,4,2025,01,20,38.1,8,2019,05,26,8.2,8,1990,01,09,1977
20432,北海道十勝地方,帯広（オビヒロ）,47417,2025,01,23,11,00,-2.4,4,10,53,4,,,,,,,0,7.9,4,2025,01,20,38.8,8,2019,05,26,8.0,8,1990,01,09,1892
20441,北海道十勝地方,池田（イケダ）,,2025,01,23,11,00,-2.9,4,10,56,4,,,,,,,0,8.2,4,2025,01,20,38.8,8,2019,05,26,8.2,8,2025,01,20,1977
20506,北海道十勝地方,浦幌（ウラホロ）,,2025,01,23,11,00,-1.7,4,10,47,4,,,,,,,0,6.9,4,2025,01,20,37.9,8,2019,05,26,8.6,8,1983,01,29,1977
20551,北海道十勝地方,帯広泉（オビヒロイズミ）,,2025,01,23,11,00,-2.9,4,10,53,4,,,,,,,0,4.9,4,2025,01,20,37.8,8,2019,05,26,5.4,8,2018,01,09,2003
20556,北海道十勝地方,糠内（ヌカナイ）,,2025,01,23,11,00,-2.1,4,10,59,4,,,,,,,0,7.3,4,2025,01,20,38.4,8,2019,05,26,7.8,8,1990,01,09,1978
20601,北海道十勝地方,上札内（カミサツナイ）,,2025,01,23,11,00,-4.2,4,11,00,4,,,,,,,0,3.1,4,2025,01,20,36.7,8,2019,05,26,9.2,8,2023,01,13,1977
